,stems,Label
476,"['david', 'bustamant', 'like', 'press', 'heart', 'hate', 'paparazzi', 'follow', 'street', 'stand', 'report', 'ask', 'privat', 'life']",0
477,"['council', 'attend', 'promot', 'music', 'citat', 'like', 'sansan', 'forese', 'end', 'state', 'alarm', 'clarifi', 'question', 'seat', 'protocol', 'date']",1
478,"['latest', 'data', 'ministri', 'rais', 'total', 'number', 'contagion', 'spain', 'begin', 'pandem', '3', '544', '945', 'number', 'death', 'grow', '78', '399', 'incid', 'drop', '213', 'point']",0
479,"['pastora', 'soler', 'coria', 'del', 'rio', 'sevilla', '1978', 'exult']",1
480,"['technolog', 'giant', 'face', 'tens', 'judgment', 'base', 'question', 'softwar', 'ios14', '5', 'make', 'user']",0
481,"['editor', 'pedro', 'tabernero', 'publish', 'new', 'edit', 'one', 'fundament', 'book', 'poetri', 'twentieth', 'centuri', 'text', 'antonio', 'luca', 'lui', 'antonio', 'de', 'villena']",0
482,"['live', 'nation', 'delay', 'group', 'farewel', 'tour', 'leav', 'possibl', 'make', 'tour', '2022', 'hand', 'steal']",1
483,"['urg', 'parti', 'take', 'part', 'procedur', 'like', 'pdecat', 'determin', 'converg', 'hereditari', 'format']",0
484,"['climb', 'indisput', 'queen', 'segment', '100', 'tour', 'gt', 'larg', 'cylind', 'last', 'year', 'copo', '71', 'sale', 'small', 'group', 'motorcycl']",0
485,"['million', 'peopl', 'still', 'hook', 'life', 'lui', 'miguel', 'reflect', 'seri', 'netflix', 'biograph', 'tell', 'loc', 'singer', 'brother']",1
486,"['eva', 'yerbabuena', 'francfort', '1970', 'dancer', 'choreograph', 'premier', 'show', 'like', 'may', '6', 'flamenco', 'festiv', 'sherri', '17', 'year', 'old', 'niec', 'garri', 'ride', 'stage', 'seen', 'rehears', 'coincid', 'emot', 'assur']",1
487,"['world', 'often', 'consid', 'cultur', 'sensit', 'flaw', 'jorg', 'valdano', 'long', 'assum', 'role', 'without', 'immut']",0
488,"['bonapart', 'prototyp', 'modern', 'dictat', 'sword', 'defend', 'conquest', 'french', 'revolut', 'bicentenari', 'death', 'wednesday', 'fan', 'coloss', 'polem', 'one', 'allow', 'remov', 'statu', 'corsu', 'way', 'right', 'left']",0
489,"['camp', 'battl', 'return', 'belfast', 'still', 'preserv', 'wall', 'peac']",0
490,"['parti', 'retreat', 'day', 'reflect', 'commun', 'madrid', 'prepar', 'elect']",0
491,"['investig', 'allow', 'identifi', 'anyon', 'author', 'rule', 'could', 'error', 'count', 'box', 'offic']",0
492,"['sera', 'greg', 'abel', 'front', 'oper', 'buffet', 'conglomer', 'three', 'year']",0
493,"['select', 'best', 'offer', 'discount', 'find', 'amazon', 'home', 'technolog', 'sport', 'beauti', 'fashion']",0
494,"['extrem', 'detect', 'indian', 'variant', 'infect', 'madrid', 'contact', 'indian', 'citizen', 'intern', 'master']",0
495,"['renown', 'singer', 'present', 'may', '4th', '5th', 'madrid', 'togeth', 'group', 'mociedad', 'histor', 'tribut', 'friend', 'arm', 'manzanero']",1
496,"['federacion', 'music', 'societi', 'valencian', 'commun', 'prepar', 'candidaci', 'alreadi', 'support', 'valencian', 'generalitat']",1
497,"['sunday', 'mark', 'close', 'campaign', 'elect', 'madrid', 'last', 'ralli', 'candid', 'search', 'undecid', 'voter']",0
498,"['survivor', 'excess', 'singer', 'reappear', 'album', 'loneli', 'death', 'get', 'sick', 'almost', 'die', 'covid']",1
499,"['detect', 'three', 'case', 'indian', 'strain', 'crew', 'ship', 'isol', 'vigo']",0
500,"['victor', 'manuel', 'hell']",1
501,"['mask', 'social', 'distanc', 'chao', 'life', 'first', 'postpandemia', 'festiv']",1
502,"['jim', 'morrison', 'great', 'rock', 'copul', 'frunt', 'anal', 'unit', 'state', 'america']",1
503,"['coronaviru', 'today', 'last', 'hour', 'spain', 'enter', 'high', 'risk', 'incid', 'shot', '449', 'among', 'spaniard', '20', '29', 'year', 'old']",0
504,"['emerg', 'talent', 'star', 'summer', 'intern', 'villa']",1
505,"['sevilla', 'close', 'summer', 'new', 'outdoor', 'music', 'festiv']",1
506,"['seven', 'plan', 'start', 'juli', 'eagerli']",1
507,"['leiva', 'choos', 'festiv', 'sansan', 'de', 'benicàssim', 'return']",1
508,"['pablo', 'diaz', 'young', 'win', 'pasaword', 'boat', 'order', 'becom', 'independ', 'madrid']",0
509,"['pablo', 'diaz', 'met', 'girlfriend', 'pasaword', 'better', 'win', 'boat']",0
510,"['rauw', 'alexandro', 'lot', 'regueton', 'street', 'littl', 'monoton']",1
511,"['pablo', 'diaz', 'take', 'bag', 'pasalabra', '260', 'program', '1', '828', '000', 'euro']",1
512,"['last', 'day', 'jim', 'morrison', 'becom', 'old', 'time', 'stop']",0
513,"['fast', 'furiou', '9', 'theft', 'centuri', 'premier', 'week']",0
514,"['escap', 'tini', 'mediev', 'villag', 'everyon', 'talk']",0
515,"['rihanna', 'dress', 'guitar', 'room', 'music', 'move', 'new', 'hard', 'rock', 'hotel', 'madrid']",1
516,"['protagonist', 'viral', 'danc', 'rapist', 'take', 'care', 'student', 'confin', 'mallorca']",1
517,"['teresa', 'camesel', 'writer', 'support', 'cultur', 'literatur', 'oasi', 'desert']",0
518,"['pastori', 'girl', 'join', 'som', 'festiv', 'place', 'diego', 'norway', 'lobster', 'denounc', 'ill', 'treatment']",1
519,"['violinist', 'streamer', 'twitch', 'pablo', 'diaz', 'young', 'prodigi', 'made', 'histori', 'pasalabra']",1
520,"['bobbi', 'gillespi', 'english', 'nation', 'strang', 'mixtur', 'racial', 'supremac', 'nation', 'humili']",0
521,"['carmen', 'maria', 'machado', 'domest', 'abus', 'complet', 'legal']",0
522,"['pomegran', 'five', 'essenti', 'visit', 'live', 'magic']",1
523,"['lucia', 'fernanda', 'gypsi', 'cultur', 'macho', 'rest']",0
524,"['seen', 'read', 'thing', 'say', 'go', 'true']",0
525,"['francisco', 'threshold', 'banish', 'francisco', 'perez']",0
526,"['reform', 'law', 'soil', 'key', 'legislatur', 'andalusia']",0
527,"['jazz', 'musician', 'bob', 'sand', 'die', 'age', '55']",1
528,"['morphe', 'work', 'new', 'gadget', 'medit', 'face', 'stress', 'help', 'sleep', 'better']",1
529,"['collolo', 'day', 'amazon', '42', 'vacuum', 'robot', 'solar', 'cream', 'garnier', '50', 'smart', 'tilt', 'half', 'price']",0
530,"['soni', 'wf', '1000xm4', 'bad', 'thing', 'name']",1
531,"['samsung', 'launch', 'spain', 'sound', 'bar', 'seri', 'q', '2021', 'true', 'dolbi', 'atmo', 'q', 'symphoni']",1
532,"['bad', 'rodriguez', 'care', 'career', 'three', 'ball', 'compar', 'famili', 'love']",0
533,"['cristina', 'pedroch', 'never', 'resist', 'croquett', 'streetxo', 'pedroch', 'goxo', 'lasagna', 'even', 'eaten']",1
534,"['4', 'reason', 'see', 'fast', 'furiou', '9', 'summer', 'locker']",1
535,"['nyno', 'varga', 'spanish', 'citizen', 'consid', 'differ', 'gypsi']",0
536,"['pere', 'navarro', 'vaccin', 'make', 'immort', 'road']",0
537,"['insid', 'macrobrit', 'hotel', 'run', 'hall', 'parti', 'phone', 'joke', 'hell']",1
538,"['news', 'today', 'tuesday', 'june', '29', '2021']",0
539,"['vox', 'introduc', 'record', 'gibraltar', 'español', 'lectur', 'fabian', 'piardo', 'en', 'madrid']",1
540,"['ouigo', 'search', 'youngest', 'travel', 'announc', 'music', 'moment', 'song', 'maikel', 'delacal']",1
541,"['rebel', 'enter', 'capit', 'ethiopian', 'region', 'tigray', 'interim', 'govern', 'flee']",0
542,"['españa', 'coronaviru', 'today', 'last', 'hour', 'incid', 'rise', 'five', 'point', 'sinc', 'friday', 'exce', '100', 'case']",0
543,"['origin', 'rout', 'rediscov', 'madrid']",1
544,"['andrea', 'moti', 'naughti', 'prodigi', 'age', '14', 'stage']",1
545,"['venom', 'kiko', 'pandem', 'thought', 'go', 'take', 'away', 'expens', 'elder']",0
546,"['manuela', 'daughter', 'alexandro', 'sanz', 'boast', 'boyfriend', 'instagram']",0
547,"['isabel', 'pantoja', 'surpris', 'recal', 'excit', 'son', 'kiko', 'rivera']",1
548,"['bruce', 'springsteen', 'inaugur', 'return', 'show', 'broadway']",1
549,"['live', 'write', 'book', 'easi', 'ever']",0
550,"['rap', 'chines', 'homeland']",1
551,"['gonzalo', 'suarez', 'increasingli', 'prone', 'driven']",0
552,"['toreria', 'de', 'morant', 'snatch', 'triumph', 'ferrera']",1
553,"['pedro', 'sanchez', 'garter', 'tight', 'shirt']",0
554,"['oper', 'shrimp', 'spirit', 'indomit', 'movi', 'premier', 'week']",0
555,"['fear', 'possibl', 'outbreak', 'delta', 'variant', 'itali', 'illeg', 'parti', '700', 'peopl', 'lombardi']",0
556,"['alboran', 'rozalen', 'mudgoria', 'ten', 'concert', 'madrid', 'left', 'ticket']",1
557,"['spanish', 'coronaviru', 'today', 'last', 'hour', 'parent', 'blame', 'travel', 'organ', 'megabrot']",0
558,"['sandra', 'garcia', 'sanjuan', 'sunday', 'number', '1', 'starlit']",1
559,"['gabriel', 'annunzio', 'inspir', 'mussolini', 'enemi', 'hitler']",1
560,"['appl', 'pressur', 'sever', 'govern', 'come', 'defens', 'app', 'store']",0
561,"['olivia', 'valèr', 'man', 'came', 'maletin', 'full', 'money', '15', 'merced', 'daughter', 'sultan', 'de', 'brunei']",0
562,"['pride', 'also', 'cultur', 'explos', 'theater', 'music', 'cinema', 'exhibit']",1
563,"['quentin', 'tarantino', '2028', 'fed', 'wave', 'polit', 'correct', 'good', 'hangov']",0
564,"['start', 'classic', 'merida', 'theatr', 'festiv', 'twice', 'number', 'perform']",0
565,"['israel', 'return', 'mask', 'interior', 'space', 'root', 'delta', 'variant']",0
566,"['twice', 'david', 'bisbal', 'lui', 'fondi', 'letter', 'video']",1
567,"['feria', 'ana', 'iri', 'simon', 'last', 'elisabet', 'benav', 'fifti', 'shade', 'grey', 'titl', 'take', 'vacat']",1
568,"['aissa', 'cultur', 'mani', 'beauti', 'thing', 'even', 'peopl', 'see']",1
569,"['pablo', 'alboran', 'live', 'drama', 'age', 'rage', 'like', 'everyon', 'els']",0
570,"['apart', 'king', 'sleep', 'sevil']",0
571,"['new', 'season', 'theater', 'channel', 'cycl', 'concert', 'opera', 'zarzuela', 'lot', 'music']",1
572,"['xiringuito', 'monkey', 'hous', 'dine', 'room', 'madrid', 'beach']",1
573,"['ferrera', 'cut', 'tail', 'triumph', 'juanito', 'polem', 'afternoon', 'badajoz']",0
574,"['marbella', 'perfect', 'weekend', 'getaway']",0
575,"['frame', 'britney', 'spear', 'new', 'chapter', 'disturb', 'pop', 'show']",1
576,"['anthil', 'music', 'apnea', 'curiou', 'challeng', 'star', 'blond', 'pillar', 'pablo', 'motorcycl']",1
577,"['pixel', 'bud', 'seri', 'googl', 'give', 'headphon']",1
578,"['nuria', 'espert', 'nation', 'make', 'peopl', 'peopl', 'small']",0
579,"['new', 'normal', 'without', 'mask', 'skin', 'look']",0
580,"['woman', '45', 'victim', 'ageism']",0
581,"['pablo', 'puyol', 'step', 'forward', 'find', 'love', 'thank', 'antonio', 'flag']",0
582,"['conil', 'see', 'light', 'five', 'reason', 'escap', 'day', 'peopl', 'fill', 'summer']",0
583,"['mamzel', 'luxuri', 'experi', 'marbella']",0
584,"['vetusta', 'morla', 'amar', 'love', 'lesbian', 'lead', 'ambiti', 'sansan', 'poster', 'move', 'octob', 'pandem']",0
585,"['anthil', 'ana', 'torroja', 'tell', 'began', 'triumph', 'mecano', 'fals', 'rivalri', 'alaska']",1
586,"['joint', 'intern', 'program', '21', '22', 'season', 'nation', 'drama', 'center']",0
587,"['manu', 'tenorio', 'pay', 'tribut', 'alex', 'casademunt', 'deserv', 'made', 'spanish', 'televis']",1
588,"['new', '23', 'june', 'old', 'morla', 'return', 'concert', '500', 'day', 'later']",1
589,"['alberto', 'jimerez', 'miss', 'caffeina', 'faggot', 'one', 'way']",1
590,"['immun', 'quarantin', 'maintain', 'close', 'contact', 'posit']",0
591,"['river', 'copyright', 'macarena', 'go', 'mani', 'time', 'around', 'world']",1
592,"['new', 'rhythm', 'night', 'madrid', 'reactiv', 'bar', 'permiss', 'danc', 'juli']",1
593,"['amazon', 'prime', 'day', '2021', 'live', '50', 'chollo', 'offer', 'miss', 'last', 'minut']",0
594,"['ana', 'torroja', 'young', 'woman', 'reject', 'aristocrat', 'titl', 'came', 'hate', 'fame', 'success', 'mecano']",1
595,"['amazon', 'prime', 'day', '2021', '50', 'biggest', 'chicken', 'discount', '86']",0
596,"['danger', 'friendship', 'reunion', 'christina', 'deton', 'break', 'flow', 'stage']",1
597,"['ass', 'lola', 'indigo', 'khea', 'lyric', 'video']",1
598,"['best', 'offer', 'armour', 'amazon', 'prime', 'day', '2021', '50', 'slipper', 'wireless', 'headphon', 'technolog', 'jbl']",1
599,"['festiv', 'could', 'go', 'summer']",1
600,"['night', 'leisur', 'propos', 'implement', 'digit', 'certif', 'ue', 'disco', 'pub']",1
601,"['margan', 'neighbor', 'appet', 'gabriel', 'ruffian', 'girlfriend', 'anthem', 'spain']",1
602,"['conservatori', 'castellon', 'build', '24', 'year', 'ago', 'degre']",1
603,"['nightmar', 'leader', 'delacueva', 'group', 'nephew', 'fernando', 'simon', 'arrest', 'mistak', 'bad', 'drink', 'taken']",0
604,"['andr', 'calamaro', 'love', 'juli', 'church', 'love', 'mother']",0
605,"['amazon', 'prime', 'day', '2021', 'best', 'discount', 'big', 'chollo', 'live', 'smart', 'tv', 'samsung', 'xiaomi', 'redmi', 'note', '9', 'roomba', '62']",0
606,"['famili', 'meryl', 'stream', 'four', 'well', 'known', 'children', 'sculptor', 'gummer']",0
607,"['six', 'plan', 'welcom', 'summer']",1
608,"['convers', 'antonio', 'soli', 'frame', 'mexican', 'idol', 'happen', 'want', 'cure', 'sing', 'gay', 'love']",1
609,"['queen', 'sofia', 'return', 'agenda', 'zarzuela', 'famili', 'trip']",1
610,"['nation', 'auditorium', 'madrid', 'host', 'third', 'concert', 'symphon', 'solidar', 'dreamer']",1
611,"['quiet', 'place', '2', 'new', 'salma', 'hayek', 'movi', 'premier', 'week']",1
612,"['audi', 'rs', '5', 'sportbackquattro', 'strength', 'beauti', 'shake', 'hand']",1
613,"['nation', 'prize', 'pandem', 'serv', 'expos', 'hat', 'live', 'tale']",0
614,"['amazon', 'prime', 'day', '2021', 'best', 'deal', 'bluetooth', 'headphon']",1
615,"['amazon', 'prime', 'day', '2021', 'best', 'discount', 'offer', 'samsung', 'cecotec', 'xiaomi', 'huawei', 'great', 'brand']",0
616,"['six', 'gadget', 'reduc', 'amazon', 'prime', 'day', 'want', 'buy']",0
617,"['rout', 'madrid', 'macarra', 'wild']",1
618,"['self', 'determin', 'gender', 'teacher', 'light', 'drop', 'hous', 'social', 'turn', 'govern', 'prevent', 'unrest', 'blow', 'street']",0
619,"['morata', 'redempt', 'hug', 'lui', 'enriqu', 'rough', 'final', 'messag', 'let', 'say', 'want']",1
620,"['studi', 'reveal', 'also', 'listen', 'music', 'near', 'bedtim', 'disturb', 'sleep']",1
621,"['night', 'violenc', 'extrem', 'rave', 'western', 'franc']",0
622,"['hour', 'walk', 'along', 'beach', 'among', 'benefit', 'burn', '50', 'calori']",0
623,"['parrot', 'mirror', 'poet', 'commit', 'side']",0
624,"['gonzalo', 'garcia', 'pelayo', 'cultur', 'like', 'belt']",0
625,"['chimo', 'bayo', '30', 'year', 'scream', 'hu', 'ha', 'came', 'outer', 'space', 'make', 'peopl', 'enjoy']",1
626,"['justic', 'reject', 'kick', 'door', 'marlaska', 'defend', 'stop', 'parti', 'state', 'alarm']",1
627,"['norway', 'lobster', 'apolog', 'refer', 'women', 'world', 'one']",0
628,"['classic', 'guitar', 'claim']",1
629,"['carlo', 'hipolito', 'surpris', 'pasaword', 'sing', 'new', 'york', 'new', 'york']",1
630,"['black', 'queen', 'core', 'chirino', 'martin', 'adn']",1
631,"['alberto', 'least', 'known', 'son', 'black', 'hair', 'carlo', 'replac', 'radio', 'expert', 'market', 'music', 'footbal']",1
632,"['amazon', 'prime', '2021', '46', 'havaiana', 'smart', 'plug', '7', 'euro', '40', 'l', 'oreal', 'anti', 'wrinkl', 'facial', 'cream', 'discount', 'access', 'without', 'prime']",0
633,"['close', 'window', 'put', 'high', 'music', 'caress', 'anim', 'fear', 'recommend', 'animalist', 'avoid', 'effect', 'firecrack', 'dog']",1
634,"['patti', 'smith', 'brian', 'wilson', 'emmyl', 'harri', 'perform', 'azkena', 'rock', '2022']",1
635,"['child', 'hypersexu', 'sinc', 'girl', 'need', 'wear', 'bikini', 'pad']",0
636,"['poem', 'love', 'erotic', 'sonsol', 'soto', 'want', 'entangl', 'bodi']",1
637,"['gay', 'pride', 'return', 'capac', '25', '000', 'peopl', 'without', 'float']",0
638,"['five', 'authent', 'indian', 'restaur', 'feast']",0
639,"['sale', 'turn', '90', 'che', 'himmler', 'millionair', 'felip']",0
640,"['delaport', 'rigoberta', 'bandini', 'triumph', 'new', 'spanish', 'pop', 'independ', 'music', 'award']",1
641,"['francia', 'lift', 'curfew', 'allow', 'go', 'street', 'without', 'mask']",0
642,"['madbeach', 'delay', 'open', 'beach', 'space', 'capit', 'week']",0
643,"['background', 'career', 'deaf', 'lawyer', 'biggest', 'motiv', 'defend', 'weak', 'abus']",0
644,"['amazon', 'prime', 'day', '2021', 'snore', 'activ', 'bracelet', 'xiaomi', 'band', '5', 'obergozo', 'fan', 'discount']",0
645,"['environmentalist', 'denounc', 'seprona', 'concert', 'mill', 'plum', 'castellon', 'demand', 'report']",1
646,"['metallica', 'sera', 'poster', 'head', 'mad', 'cool', '2022']",1
647,"['sansan', 'first', 'festiv', 'public', 'stand', 'without', 'limit', 'capac', 'pandem']",1
648,"['buy', 'rent', 'iphon', 'come', 'spain', 'grover', 'one', 'first', 'portal', 'rent', 'technolog']",0
649,"['najwa', 'nimri', 'paper', 'hous', 'click', 'denounc', 'someth', 'make', 'good', 'person']",0
650,"['summer', 'night', 'return', 'caixaforum', 'music', 'poetri', 'cinema', 'summer', 'even']",1
651,"['red', 'point', 'superman', 'protect', 'brand']",0
652,"['strategi', 'boycot', 'king', 'independ', 'began', 'juan', 'carlo']",0
653,"['resist', 'abraham', 'mateo', 'reversion', 'raphael', 'televis', 'debut']",1
654,"['leticia', 'sabat', 'vaccin', 'sanchez', 'help', 'new', 'hit', 'bananakiki']",1
655,"['kiko', 'rivera', 'return', 'social', 'network', 'two', 'day', 'say', 'left']",0
656,"['eight', 'recommend', 'plan', 'week']",0
657,"['astrophys', 'sara', 'seager', 'difficult', 'find', 'twin', 'planet', 'earth']",0
658,"['jose', 'manuel', 'zapatista', 'conservatori', 'common', 'pit', 'music', 'vocat']",1
659,"['group', 'dancer', 'elderli', 'raze', 'aluch', 'music', 'save', 'us', 'pandem']",1
660,"['belli', 'sea', 'rake', '6', 'award', 'malaga', 'film', 'festiv']",0
661,"['e3', '2021', 'news', 'video', 'game', 'soon', 'reach', 'ps5', 'xbox', 'pc']",0
662,"['eugenia', 'carballledo', 'presid', 'assembl', 'cultur', 'warrior', 'isabel', 'diaz', 'ayuso']",1
663,"['summer', 'villag', 'recov', 'essenc', 'pandem']",0
664,"['sandal', 'sound', 'also', 'suspend', 'edit', '2021']",1
665,"['isak', 'earli', 'ram', 'threaten', 'spain', 'eritrean', 'blood', 'bless', 'ibrahimov', 'five', 'languag', 'includ', 'tigriña']",0
666,"['tens', 'confront', 'kiko', 'rivera', 'anabel', 'pantoja', 'friday', 'delux']",1
667,"['mariano', 'sigman', 'art', 'scienc', 'differ', 'way', 'investig', 'limit', 'realiti']",0
668,"['demonstr', 'colon', 'live', 'thousand', 'peopl', 'overflow', 'squar', 'pardon', 'enough']",0
669,"['amazon', 'prime', 'day', '2021', '50', 'cecotec', 'kitchen', 'robot', 'levi', 'flip', 'flop', 'l', 'oreal', 'man', 'cream', 'vacuum', 'cleaner', 'car', '61', 'discount']",0
670,"['berlanga', 'centenari', 'knew', 'show', 'shine', 'mirror']",1
671,"['españa', 'coronaviru', 'today', 'last', 'hour', 'moscow', 'decre', 'week', 'vacat', 'stop', 'contagion', 'coronaviru']",0
672,"['amazon', 'prime', 'day', '2021', 'maybellin', 'shiner', '3', 'euro', 'airpod', '30', 'discount', 'waterproof', 'cover', 'mobil', 'phone', 'dumbbel']",0
673,"['five', 'tour', 'miss', 'malaga', 'summer']",0
674,"['summer', 'night', 'outdoor', 'music', 'perfect', 'cocktail']",1
675,"['maria', 'keep', 'quiet', 'husband', 'bother', 'stole']",0
676,"['mallorca', 'bakeri', 'noth', 'mallorca', '90', 'year', 'close', 'even', 'civil', 'war', 'pandem', 'arriv']",0
677,"['ed', 'sheeran', 'announc', 'releas', 'bad', 'habit', 'first', 'singl', '4', 'year']",1
678,"['à', 'punt', 'celebr', '3', 'year', 'gala', 'get', '7', '1', 'audienc']",1
679,"['ifema', 'madrid', 'live', 'tab', 'planet', 'debut']",1
680,"['lenni', 'rodriguez', 'rais', 'differ', 'famili', 'format', 'must', 'respect']",0
681,"['conchita', 'three', 'year', 'coma', 'children', 'scare']",0
682,"['kina', 'mendez', 'norway', 'lobster', 'coupl', 'sent', 'court', 'alleg', 'ill', 'treatment']",0
683,"['nil', 'miller', 'mani', 'technician', 'return', 'live', 'parent', 'felt', 'respons', 'advanc', 'salari']",0
684,"['alic', 'key', 'girl', 'ran', 'away', 'prostitut', 'drug', 'addict', 'play', 'piano', 'amass', 'fortun', '150', 'million', 'dollar']",1
685,"['madrid', 'school', 'year', 'begin', '7', 'septemb', 'primari', '8', 'secondari']",0
686,"['historian', 'die', 'art', 'critic', 'take', 'tear']",0
687,"['sunday', 'strength', 'go', 'stage', 'give', 'well', 'paid']",1
688,"['bucket', 'bluetooth', 'led', 'light', 'aldi', 'origin', 'cheap', 'product', 'want', 'summer']",1
689,"['iren', 'montero', 'monica', 'garcia', 'criticis', 'ovat', 'placido', 'sunday', 'madrid']",1
690,"['mayorga', 'zaranda', 'aitana', 'sanchez', 'gijon', 'max', 'aub', 'spanish', 'theater', 'return', 'place']",1
691,"['say', 'norway', 'lobster', 'arrest', 'gender', 'violenc', 'wife', 'complaint']",0
692,"['placid', 'sunday', 'hail', 'long', 'ovat', 'return', 'spanish', 'stage']",1
693,"['strike', 'choir', 'leav', 'air', 'end', 'season', 'palau', 'art', 'valenc']",1
694,"['peter', 'dinklag', 'discreet', 'person', 'life', 'actor', 'game', 'throne', 'ate', 'tofu', 'although', 'look', 'like', 'meat']",0
695,"['sunday', 'end', 'annu', 'horribili']",0
696,"['jazz', 'return', 'summer', 'festiv', 'san', 'sebastian', 'vitoria']",1
697,"['prohibit', 'twitter', 'nigeria', 'provok', 'outrag']",0
698,"['amazon', 'prime', 'day', '2021', 'best', 'offer', 'big', 'day', 'discount']",0
699,"['children', 'summer', '10', 'toy', 'steam', 'develop', 'scientif', 'skill']",0
700,"['musician', 'friend', 'pay', 'homag', 'pau', 'gift', 'anniversari', 'death']",1
701,"['roll', 'stone', 'coldplay', 'noel', 'gallagh', 'british', 'music', 'rebel', 'spotifi', 'appl', 'music']",1
702,"['zarzuela', 'ka', 'histori', 'valleca', 'music', 'theatr']",1
703,"['latex', 'jail', 'explos', 'sweet', 'california', 'chang', 'skin']",0
704,"['renew', 'nurseri', 'less', 'tax', 'broadband', 'model', 'repopul', 'empti', 'spain']",0
705,"['flamenco', 'art', 'diego', 'norway', 'lobster', 'ad', 'poster', 'som', 'festiv', 'castello']",1
706,"['soni', 'wf', '1000xm4', 'aspir', 'best', 'bluetooth', 'headphon', 'year']",1
707,"['four', 'new', 'asian', 'summer', 'must', 'drop']",0
708,"['violinist', 'high', 'rise', 'music', 'duel', 'come', 'finland']",1
709,"['miley', 'cyru', 'make', 'happi', 'go', 'countri', 'get', 'dirti', 'farm', 'grew']",1
710,"['españa', 'coronaviru', 'today', 'last', 'hour', 'sanitaria', 'record', '9', '536', 'new', 'case', '40', 'death', 'weekend']",0
711,"['bonni', 'tyler', 'turn', '70', 'richer', 'ever', 'mansion', 'portug', 'unit', 'kingdom', 'hors', 'land', 'new', 'zelanda']",1
712,"['appl', 'goe', 'zoom', 'new', 'featur', 'collabor', 'use', 'facetim', 'video', 'conferenc', 'tool']",0
713,"['christian', 'roller', 'beat', 'new', 'millionair', 'record', 'footbal', 'global', 'voic']",0
714,"['tico', 'parrot', 'play', 'classic', 'rock', 'youtub']",1
715,"['polit', 'sexual', 'tast', 'jese', 'forget', 'beat']",1
716,"['lola', 'indigo', 'say', 'go', 'psychologist', 'crazi', 'one', 'say', 'wear', 'short', 'skirt', 'fresh']",0
717,"['street', 'ancora', 'unknown', 'way', 'arganzuela', 'fashion']",1
718,"['nya', 'blond', 'claim', 'feel', 'box', 'physic', 'televis', 'director', 'look', 'someth', 'els']",0
719,"['visit', 'alberto', 'corazón', 'workshop', 'never', 'stop', 'smoke', 'one', 'cigarett', 'anoth', 'last', 'one', 'saw', 'die']",0
720,"['gabriel', 'albiac', 'choos', 'option', 'lock']",0
721,"['song', 'save', 'life', '280', 'kilomet', 'away']",1
722,"['centenni', 'shop', 'madrid', 'endur', 'onslaught', 'covid', 'wait', 'tourism', 'need', 'come', 'twice', 'much', 'allevi', 'great', 'loss']",0
723,"['today', 'young', 'peopl', 'live', 'better', 'parent']",0
724,"['linea', 'de', 'fuego', 'de', 'laez', 'revert', 'prize', 'critic']",1
725,"['legaci', 'angel', 'neighborhood', 'reopen', 'door', 'heart', 'alhambra']",1
726,"['huart', 'hous', 'jewel', 'architectur', '60', 'uninhabit', 'convert', 'set', 'shoot', 'seri']",0
727,"['spain', 'quijot', 'liber', 'hispan']",1
728,"['complic', 'sex', 'life', 'fan', 'make', 'love', 'husband', 'imagin', 'barri', 'manilow']",1
729,"['maria', 'jimerez', 'manag', 'pandem', 'know', 'peopl', 'explain']",0
730,"['amaya', 'arzuaga', 'learn', 'enjoy', 'wine', 'champagn', 'life']",0
731,"['five', 'jewel', 'shore', 'duero', 'known']",1
732,"['berlanga', 'legaci', 'filmmak', 'differ', 'tribut']",0
733,"['side', 'night', 'wash', 'machin', 'lower', 'receipt', 'fine', '6', '000', 'euro', 'nois']",0
734,"['ray', 'loriga', 'said', 'either', 'remov', 'brain', 'tumor', 'die', '15', 'day']",0
735,"['yonaguni', 'new', 'song', 'bad', 'bunni', 'lyric', 'video']",1
736,"['music', 'languag']",1
737,"['weekend', 'best', 'plan', 'friday', 'sunday']",0
738,"['born', 'origin', 'gastronom', 'festiv', 'deepen', 'tradit']",0
739,"['j', 'balvin', 'medellin', 'boy', 'fight', 'depress']",0
740,"['mark', 'wahlberg', 'heroin', 'jail', 'rap', 'becom', 'one', 'best', 'paid', 'actor', 'world']",0
741,"['ricki', 'martin', 'talk', 'relationship', 'men', 'women', 'cheat', 'anyon']",1
742,"['rototom', '2021', 'cancel', 'covid', 'social', 'distanc', 'incompat', 'essenc', 'festiv']",0
743,"['socialist', 'primari', 'andalucia', 'mr', 'wonder', 'versu', 'realpolitik']",0
744,"['royal', 'palac', 'madrid', 'welcom', 'solemn', 'relay', 'guard', '14', 'month', 'without', 'celebr']",1
745,"['bunker', 'hous', 'paper', 'definit', 'robberi', 'bank', 'spain', 'insid']",0
746,"['kill', 'miami', 'son', 'ex', 'senat', 'sleep']",0
747,"['rodrigo', 'cut', 'politician', 'opinion', 'maker', 'becom', 'solemn', 'therefor', 'stupid']",0
748,"['pol', 'granch', 'thing', 'want', 'peopl', 'think', 'freak']",0
749,"['tri', 'mg', 'zs', 'ev', 'electr', 'argument', 'price']",0
750,"['person', 'confess', 'war', 'ana', 'anthil', 'leav', 'ot', 'know', 'ident']",0
751,"['madbeach', 'arriv', 'countri', 'hous', 'live', 'music', 'outdoor', 'cinema', 'beach', 'atmospher', 'summer']",1
